CT_Hour_Begin,Month,Day,Year,Hour_Begin,Metered_Load,Deficit_Energy,Surplus_Energy,Total_Energy_Bought,Hourly_Prices,Hourly_Cost
1/2/17 11:00,1,2,2017,11,420554.2,0,-37974.2,0,28.02,0
1/2/17 12:00,1,2,2017,12,418106.7,0,-53368.7,0,28.59,0
1/2/17 13:00,1,2,2017,13,421032.7,0,-41806.6,0,28.93,0
1/2/17 14:00,1,2,2017,14,427075,0,-41225.8,0,28.3,0
1/2/17 15:00,1,2,2017,15,440449.9,0,-25884.1,0,29.22,0
1/2/17 16:00,1,2,2017,16,464798.4,0,-45251.8,0,29.42,0
1/2/17 17:00,1,2,2017,17,478122.7,0,-64040.9,0,38.62,0
1/2/17 18:00,1,2,2017,18,469950.8,0,-69329.7,0,38.77,0
1/2/17 19:00,1,2,2017,19,451380.6,0,-42034.3,0,38.03,0
1/2/17 20:00,1,2,2017,20,423112.8,0,-28648.4,0,28.31,0
1/2/17 21:00,1,2,2017,21,382724.1,0,-33304.7,0,27.21,0
1/2/17 22:00,1,2,2017,22,339817.5,0,-22430.1,0,27.49,0
1/2/17 23:00,1,2,2017,23,302835.5,0,-39228.2,0,24.43,0
1/3/17 0:00,1,3,2017,0,281273.3,0,-15449.5,0,24.84,0
1/3/17 1:00,1,3,2017,1,272141.1,0,-22806.3,0,24.34,0
1/3/17 2:00,1,3,2017,2,269390,0,-3755.4,0,23.51,0
1/3/17 3:00,1,3,2017,3,274979.1,0,-1981.1,0,24.8,0
1/3/17 4:00,1,3,2017,4,298577.4,1730.3,0,1730.3,25.55,44209.68
1/3/17 5:00,1,3,2017,5,334361.5,0,-54947.2,0,26.46,0
1/3/17 6:00,1,3,2017,6,364827.1,0,-40601,0,26.77,0
1/3/17 7:00,1,3,2017,7,376519,0,-25891.8,0,25.93,0
1/3/17 8:00,1,3,2017,8,382796.7,0,-25169.1,0,26.62,0
1/3/17 9:00,1,3,2017,9,390297.6,0,-32144.2,0,27.88,0
1/3/17 10:00,1,3,2017,10,392628.5,0,-36260.4,0,28.36,0
1/3/17 11:00,1,3,2017,11,390465.9,0,-62764.9,0,27.91,0
1/3/17 12:00,1,3,2017,12,388439.7,0,-90340.8,0,27.61,0
1/3/17 13:00,1,3,2017,13,382142.2,0,-85852.8,0,27.98,0
1/3/17 14:00,1,3,2017,14,379592.4,0,-79898.5,0,28.29,0
1/3/17 15:00,1,3,2017,15,380716.6,0,-69576.1,0,29.03,0
1/3/17 16:00,1,3,2017,16,414515.2,0,-75342.3,0,29.3,0
1/3/17 17:00,1,3,2017,17,455075.5,0,-54170.6,0,29.49,0
1/3/17 18:00,1,3,2017,18,452206.7,0,-57159.3,0,28.79,0
1/3/17 19:00,1,3,2017,19,438452.3,0,-39967.4,0,28.84,0
1/3/17 20:00,1,3,2017,20,412819,0,-24158.2,0,28.39,0
1/3/17 21:00,1,3,2017,21,371379.8,0,-31350,0,27.61,0
1/3/17 22:00,1,3,2017,22,327912.2,0,-65161.8,0,24.18,0
1/3/17 23:00,1,3,2017,23,294831.9,0,-89617,0,18.53,0
1/4/17 0:00,1,4,2017,0,277398,0,-52203.8,0,18.4,0
1/4/17 1:00,1,4,2017,1,270259,0,-59029.3,0,18.39,0
1/4/17 2:00,1,4,2017,2,270437.2,0,-59549.6,0,22.7,0
1/4/17 3:00,1,4,2017,3,279511.1,0,-59761.9,0,23.87,0
1/4/17 4:00,1,4,2017,4,306633.8,0,-73382.1,0,24.96,0
1/4/17 5:00,1,4,2017,5,349751.6,0,-33475.2,0,26.97,0
1/4/17 6:00,1,4,2017,6,385800.8,0,-52373.2,0,29.22,0
1/4/17 7:00,1,4,2017,7,393817.6,0,-55610.5,0,29.27,0
1/4/17 8:00,1,4,2017,8,400340.6,0,-54094.7,0,29.25,0
1/4/17 9:00,1,4,2017,9,404476.6,0,-57191.2,0,29.37,0
1/4/17 10:00,1,4,2017,10,406208,0,-55964.7,0,29.74,0
1/4/17 11:00,1,4,2017,11,404098.2,0,-53066.2,0,28.53,0
1/4/17 12:00,1,4,2017,12,399947.9,0,-52939.7,0,28.84,0
1/4/17 13:00,1,4,2017,13,398586.1,0,-55118.8,0,28.66,0
1/4/17 14:00,1,4,2017,14,402451.5,0,-59836.7,0,28.12,0
1/4/17 15:00,1,4,2017,15,413849.7,0,-64878,0,29.12,0
1/4/17 16:00,1,4,2017,16,457514.2,0,-29415.1,0,30.28,0
1/4/17 17:00,1,4,2017,17,508212.1,0,-7353.5,0,36.69,0
1/4/17 18:00,1,4,2017,18,516093.6,9610.7,0,9610.7,35.09,337244.27
1/4/17 19:00,1,4,2017,19,510406.6,12962.4,0,12962.4,34.15,442712.62
1/4/17 20:00,1,4,2017,20,486747.8,36491.4,0,36491.4,35.2,1284314.82
1/4/17 21:00,1,4,2017,21,446546.1,19311.6,0,19311.6,34.37,663695.28
1/4/17 22:00,1,4,2017,22,408927.2,719.4,0,719.4,29.56,21263.81
1/4/17 23:00,1,4,2017,23,384832.8,0,-19032.2,0,29.12,0
1/5/17 0:00,1,5,2017,0,380817.8,2857.8,0,2857.8,25.57,73063.94
1/5/17 1:00,1,5,2017,1,384921.9,12470.7,0,12470.7,25.63,319601.59
1/5/17 2:00,1,5,2017,2,394022.2,24602.6,0,24602.6,27.84,684929
1/5/17 3:00,1,5,2017,3,412497.8,39520.8,0,39520.8,29.92,1182608.56
1/5/17 4:00,1,5,2017,4,450299.3,28845.3,0,28845.3,33.19,957349.55
1/5/17 5:00,1,5,2017,5,505255.3,28993.8,0,28993.8,38.7,1122028.17
1/5/17 6:00,1,5,2017,6,537849.4,38523.1,0,38523.1,45.46,1751294.8
1/5/17 7:00,1,5,2017,7,525610.8,30234.6,0,30234.6,33.09,1000363.14
1/5/17 8:00,1,5,2017,8,511164.5,20462.2,0,20462.2,35.14,718957.81
1/5/17 9:00,1,5,2017,9,495953.7,11387.2,0,11387.2,29.58,336876.65
1/5/17 10:00,1,5,2017,10,472368.6,0,-5847.6,0,29.89,0
1/5/17 11:00,1,5,2017,11,449606.3,0,-27443.9,0,27.68,0
1/5/17 12:00,1,5,2017,12,420585,0,-54993.4,0,27.44,0
1/5/17 13:00,1,5,2017,13,402703.4,0,-60240.4,0,24.46,0
1/5/17 14:00,1,5,2017,14,401404.3,0,-291.5,0,27.22,0
1/5/17 15:00,1,5,2017,15,415846.2,12056,0,12056,28.18,339681.42
1/5/17 16:00,1,5,2017,16,452305.7,0,-6087.4,0,28.01,0
1/5/17 17:00,1,5,2017,17,495524.7,0,-16131.5,0,28.48,0
1/5/17 18:00,1,5,2017,18,496910.7,0,-43217.9,0,28.48,0
1/5/17 19:00,1,5,2017,19,489064.4,0,-73603.2,0,28.62,0
1/5/17 20:00,1,5,2017,20,462981.2,0,-67243,0,29.28,0
1/5/17 21:00,1,5,2017,21,419344.2,0,-82984,0,28.27,0
1/5/17 22:00,1,5,2017,22,377532.1,0,-46169.2,0,24.13,0
1/5/17 23:00,1,5,2017,23,348093.9,0,-54392.8,0,22.85,0
1/6/17 0:00,1,6,2017,0,336748.5,0,-55477.4,0,23.33,0
1/6/17 1:00,1,6,2017,1,334335.1,0,-71602.3,0,22.41,0
1/6/17 2:00,1,6,2017,2,339576.6,0,-69723.5,0,22.05,0
1/6/17 3:00,1,6,2017,3,356202,0,-130643.7,0,22.03,0
1/6/17 4:00,1,6,2017,4,395852.6,0,-117365.6,0,22.41,0
1/6/17 5:00,1,6,2017,5,457655,0,-111135.2,0,22.93,0
1/6/17 6:00,1,6,2017,6,499939,0,-104834.4,0,26.78,0
1/6/17 7:00,1,6,2017,7,502629.6,0,-83044.5,0,26.56,0
1/6/17 8:00,1,6,2017,8,507360.7,0,-62846.3,0,27.54,0
1/6/17 9:00,1,6,2017,9,505816.3,0,-70478.1,0,29.04,0
1/6/17 10:00,1,6,2017,10,499942.3,0,-98455.5,0,30.48,0
1/6/17 11:00,1,6,2017,11,494917.5,0,-100860.1,0,28.45,0
1/6/17 12:00,1,6,2017,12,500271.2,0,-27615.5,0,29.94,0
1/6/17 13:00,1,6,2017,13,506786.5,0,-28250.2,0,30.6,0
1/6/17 14:00,1,6,2017,14,513712.1,0,-29751.7,0,30.28,0
1/6/17 15:00,1,6,2017,15,527631.5,0,-137648.5,0,29.52,0
1/6/17 16:00,1,6,2017,16,564920.4,0,-168963.3,0,32.92,0
1/6/17 17:00,1,6,2017,17,592961.6,0,-163081.6,0,33.11,0
1/6/17 18:00,1,6,2017,18,584014.2,0,-148617.7,0,31.25,0
1/6/17 19:00,1,6,2017,19,572343.2,0,-133676.4,0,30.44,0
1/6/17 20:00,1,6,2017,20,549400.5,0,-116447.1,0,28.69,0
1/6/17 21:00,1,6,2017,21,510690.4,0,-79942.5,0,29.12,0
1/6/17 22:00,1,6,2017,22,474503.7,0,-79340.8,0,29.03,0
1/6/17 23:00,1,6,2017,23,447715.4,0,-28974,0,29.08,0
1/7/17 0:00,1,7,2017,0,434049,0,-41878.1,0,33.14,0
1/7/17 1:00,1,7,2017,1,430816.1,0,-34135.2,0,32.45,0
1/7/17 2:00,1,7,2017,2,436451.4,0,-31718.5,0,33.75,0
1/7/17 3:00,1,7,2017,3,448703.2,0,-26217.4,0,33.77,0
1/7/17 4:00,1,7,2017,4,466394.5,0,-74519.5,0,32.23,0
1/7/17 5:00,1,7,2017,5,490795.8,0,-127380,0,31.83,0
1/7/17 6:00,1,7,2017,6,513987.1,0,-154579.7,0,33.23,0
1/7/17 7:00,1,7,2017,7,538861.4,0,-181291,0,34.45,0
1/7/17 8:00,1,7,2017,8,558012.4,0,-187981.2,0,33.92,0
1/7/17 9:00,1,7,2017,9,560562.2,0,-189365,0,30,0
1/7/17 10:00,1,7,2017,10,556160,0,-158392.3,0,33.09,0
1/7/17 11:00,1,7,2017,11,549375.2,0,-142939.5,0,31.51,0
1/7/17 12:00,1,7,2017,12,534886,0,-71893.8,0,30.72,0
1/7/17 13:00,1,7,2017,13,521405.5,1832.6,0,1832.6,29.76,54537.44
1/7/17 14:00,1,7,2017,14,515172.9,33671,0,33671,29.24,984523.2
1/7/17 15:00,1,7,2017,15,529461.9,39812.3,0,39812.3,29.42,1171421.19
1/7/17 16:00,1,7,2017,16,573614.8,1838.1,0,1838.1,30.28,55653.81
1/7/17 17:00,1,7,2017,17,634643.9,0,-16474.7,0,34.01,0
1/7/17 18:00,1,7,2017,18,638979,0,-42824.1,0,37.18,0
1/7/17 19:00,1,7,2017,19,631231.7,0,-55499.4,0,37.29,0
1/7/17 20:00,1,7,2017,20,614513.9,0,-12598.3,0,46.29,0
1/7/17 21:00,1,7,2017,21,588009.4,35952.4,0,35952.4,46.11,1657657.31
1/7/17 22:00,1,7,2017,22,560534.7,0,-55927.3,0,36.18,0
1/7/17 23:00,1,7,2017,23,537078.3,0,-69901.7,0,35.74,0
1/8/17 0:00,1,8,2017,0,524881.5,0,-87370.8,0,35.08,0
1/8/17 1:00,1,8,2017,1,526475.4,0,-66367.4,0,36.05,0
1/8/17 2:00,1,8,2017,2,529134.1,0,-56763.3,0,37.25,0
1/8/17 3:00,1,8,2017,3,537766.9,0,-51166.5,0,39.26,0
1/8/17 4:00,1,8,2017,4,553023.9,0,-25043.7,0,77.71,0
1/8/17 5:00,1,8,2017,5,574316.6,0,-17811.2,0,145.73,0
1/8/17 6:00,1,8,2017,6,596301.2,0,-67570.8,0,146.65,0
1/8/17 7:00,1,8,2017,7,616075.9,0,-74929.8,0,146.44,0
1/8/17 8:00,1,8,2017,8,621558.3,0,-93469.2,0,104,0
1/8/17 9:00,1,8,2017,9,610421.9,0,-107609.7,0,34.57,0
1/8/17 10:00,1,8,2017,10,590456.9,0,-54263,0,32.31,0
1/8/17 11:00,1,8,2017,11,567529.6,0,-51411.8,0,30.46,0
1/8/17 12:00,1,8,2017,12,545733.1,0,-9698.7,0,30.09,0
1/8/17 13:00,1,8,2017,13,528019.8,28851.9,0,28851.9,29,836673.36
1/8/17 14:00,1,8,2017,14,521765.2,41961.7,0,41961.7,27.57,1157072.9
1/8/17 15:00,1,8,2017,15,530434.3,64522.7,0,64522.7,28.18,1818056.12
1/8/17 16:00,1,8,2017,16,578135.8,22460.9,0,22460.9,29.14,654474.69
1/8/17 17:00,1,8,2017,17,634158.8,11959.2,0,11959.2,33.52,400848.47
1/8/17 18:00,1,8,2017,18,637550.1,0,-6128.1,0,34.06,0
1/8/17 19:00,1,8,2017,19,629361.7,0,-4822.4,0,34,0
1/8/17 20:00,1,8,2017,20,600644,0,-15208.6,0,34.04,0
1/8/17 21:00,1,8,2017,21,555952.1,10287.2,0,10287.2,34.99,359982.05
1/8/17 22:00,1,8,2017,22,512527.4,0,-22387.2,0,33.5,0
1/8/17 23:00,1,8,2017,23,484871.2,0,-40310.6,0,32.4,0
1/9/17 0:00,1,9,2017,0,472910.9,0,-43462.1,0,33.67,0
1/9/17 1:00,1,9,2017,1,468886,0,-25877.5,0,32.47,0
1/9/17 2:00,1,9,2017,2,469640.6,0,-24632.3,0,34.42,0
1/9/17 3:00,1,9,2017,3,477627.7,0,-132422.4,0,34.15,0
1/9/17 4:00,1,9,2017,4,502914.5,0,-296850.4,0,34.37,0
1/9/17 5:00,1,9,2017,5,547957.3,0,-381522.9,0,145.41,0
1/9/17 6:00,1,9,2017,6,586059.1,0,-368522,0,146.53,0
1/9/17 7:00,1,9,2017,7,587337.3,0,-383373.1,0,44.16,0
1/9/17 8:00,1,9,2017,8,575014,0,-396686.4,0,36.08,0
1/9/17 9:00,1,9,2017,9,557522.9,0,-199246.3,0,34.43,0
1/9/17 10:00,1,9,2017,10,534851.9,0,-118781.3,0,33.01,0
1/9/17 11:00,1,9,2017,11,511891.6,0,-40603.2,0,31.55,0
1/9/17 12:00,1,9,2017,12,491837.5,0,-49676,0,29.34,0
1/9/17 13:00,1,9,2017,13,472781.1,0,-31331.3,0,27.37,0
1/9/17 14:00,1,9,2017,14,468494.4,0,-9560.1,0,27.04,0
1/9/17 15:00,1,9,2017,15,478002.8,0,-57556.4,0,25.23,0
1/9/17 16:00,1,9,2017,16,519646.6,0,-24251.7,0,28.18,0
1/9/17 17:00,1,9,2017,17,584398.1,0,-45907.4,0,29.01,0
1/9/17 18:00,1,9,2017,18,597253.8,0,-56491.6,0,29.31,0
1/9/17 19:00,1,9,2017,19,585799.5,0,-48658.5,0,29.34,0
1/9/17 20:00,1,9,2017,20,553490.3,0,-34083.5,0,29.34,0
1/9/17 21:00,1,9,2017,21,511787.1,0,-44101.2,0,28.77,0
1/9/17 22:00,1,9,2017,22,474452,0,-58843.4,0,27.78,0
1/9/17 23:00,1,9,2017,23,448719.7,0,-3994.1,0,28.16,0
1/10/17 0:00,1,10,2017,0,433060.1,0,-40117,0,28.48,0
1/10/17 1:00,1,10,2017,1,427197.1,0,-45995.4,0,27.47,0
1/10/17 2:00,1,10,2017,2,423518.7,0,-41459,0,27.4,0
1/10/17 3:00,1,10,2017,3,432425.4,0,-34829.3,0,27.98,0
1/10/17 4:00,1,10,2017,4,464212.1,0,-8727.4,0,30.11,0
1/10/17 5:00,1,10,2017,5,519093.3,0,-37337.3,0,31.8,0
1/10/17 6:00,1,10,2017,6,551691.8,0,-66510.4,0,33.52,0
1/10/17 7:00,1,10,2017,7,537035.4,0,-115097.4,0,30.5,0
1/10/17 8:00,1,10,2017,8,521898.3,0,-88424.6,0,29.94,0
1/10/17 9:00,1,10,2017,9,500008.3,0,-86770.2,0,30.21,0
1/10/17 10:00,1,10,2017,10,473297,0,-104110.6,0,28.14,0
1/10/17 11:00,1,10,2017,11,449067.3,0,-90677.4,0,30.36,0
1/10/17 12:00,1,10,2017,12,426857.2,0,-79745.6,0,30.36,0
1/10/17 13:00,1,10,2017,13,411048,0,-72597.8,0,24.43,0
1/10/17 14:00,1,10,2017,14,411430.8,0,-63145.5,0,23.98,0
1/10/17 15:00,1,10,2017,15,417534.7,0,-35302.3,0,26.71,0
1/10/17 16:00,1,10,2017,16,456269,0,-21225.6,0,30.33,0
1/10/17 17:00,1,10,2017,17,497416.7,0,-22039.6,0,34.04,0
1/10/17 18:00,1,10,2017,18,499840,0,-25432,0,34.11,0
1/10/17 19:00,1,10,2017,19,486032.8,0,-15035.9,0,30.35,0
1/10/17 20:00,1,10,2017,20,451238.7,0,-12232,0,30.31,0
1/10/17 21:00,1,10,2017,21,402421.8,0,-31949.5,0,27.94,0
1/10/17 22:00,1,10,2017,22,354899.6,0,-7745.1,0,21.81,0
1/10/17 23:00,1,10,2017,23,325432.8,0,-13959,0,21.63,0
1/11/17 0:00,1,11,2017,0,311714.7,0,-26528.7,0,20.09,0
1/11/17 1:00,1,11,2017,1,305182.9,0,-28474.6,0,19.39,0
1/11/17 2:00,1,11,2017,2,305111.4,0,-27002.8,0,18.49,0
1/11/17 3:00,1,11,2017,3,313548.4,0,-20858.2,0,19.54,0
1/11/17 4:00,1,11,2017,4,344175.7,5403.2,0,5403.2,20.57,111164.9
1/11/17 5:00,1,11,2017,5,400724.5,2439.8,0,2439.8,22.37,54589.55
1/11/17 6:00,1,11,2017,6,436256.7,0,-34584,0,28.23,0
1/11/17 7:00,1,11,2017,7,424657.2,0,-73344.7,0,23.34,0
1/11/17 8:00,1,11,2017,8,420064.7,0,-36815.9,0,22.43,0
1/11/17 9:00,1,11,2017,9,417299.3,0,-42623.9,0,22.83,0
1/11/17 10:00,1,11,2017,10,409021.8,0,-44475.2,0,21.8,0
1/11/17 11:00,1,11,2017,11,400241.6,0,-50631.9,0,20.83,0
1/11/17 12:00,1,11,2017,12,389050.2,0,-57224.2,0,20.5,0
1/11/17 13:00,1,11,2017,13,383957.2,0,-65412.6,0,19.9,0
1/11/17 14:00,1,11,2017,14,386864.5,0,-58801.6,0,21.11,0
1/11/17 15:00,1,11,2017,15,394121.2,0,-39323.9,0,22.21,0
1/11/17 16:00,1,11,2017,16,423022.6,0,-10037.5,0,23.01,0
1/11/17 17:00,1,11,2017,17,463625.8,18142.3,0,18142.3,23.55,427320.11
1/11/17 18:00,1,11,2017,18,466409.9,24532.2,0,24532.2,22.79,559184.51
1/11/17 19:00,1,11,2017,19,455161.3,4216.3,0,4216.3,23.48,99011.37
1/11/17 20:00,1,11,2017,20,427850.5,27144.7,0,27144.7,23.49,637656.15
1/11/17 21:00,1,11,2017,21,382342.4,0,-24781.9,0,22.68,0
1/11/17 22:00,1,11,2017,22,336757.3,0,-45237.5,0,22.05,0
1/11/17 23:00,1,11,2017,23,304268.8,0,-24473.9,0,21.19,0
1/12/17 0:00,1,12,2017,0,286180.4,0,-53684.4,0,21.12,0
1/12/17 1:00,1,12,2017,1,277236.3,0,-59532,0,19.47,0
1/12/17 2:00,1,12,2017,2,275293.7,0,-59928,0,19.4,0
1/12/17 3:00,1,12,2017,3,283692.2,0,-55458.7,0,21.11,0
1/12/17 4:00,1,12,2017,4,312297.7,0,-57162.6,0,21.96,0
1/12/17 5:00,1,12,2017,5,368333.9,0,-25682.8,0,24.39,0
1/12/17 6:00,1,12,2017,6,404488.7,0,-35624.6,0,25.22,0
1/12/17 7:00,1,12,2017,7,394389.6,0,-46284.7,0,24.07,0
1/12/17 8:00,1,12,2017,8,386485,0,-32403.8,0,23.47,0
1/12/17 9:00,1,12,2017,9,378261.4,0,-48757.5,0,22.1,0
1/12/17 10:00,1,12,2017,10,373595.2,0,-68332,0,21.82,0
1/12/17 11:00,1,12,2017,11,366340.7,0,-70394.5,0,21.56,0
1/12/17 12:00,1,12,2017,12,360334.7,0,-52965,0,21.79,0
1/12/17 13:00,1,12,2017,13,355753.2,0,-39352.5,0,21.78,0
1/12/17 14:00,1,12,2017,14,357376.8,0,-29283.1,0,21.89,0
1/12/17 15:00,1,12,2017,15,361098.1,0,-42829.6,0,22.16,0
1/12/17 16:00,1,12,2017,16,382751.6,0,-28003.8,0,22.71,0
1/12/17 17:00,1,12,2017,17,428291.6,0,-27968.6,0,26.73,0
1/12/17 18:00,1,12,2017,18,433276.8,0,-41674.6,0,31.69,0
1/12/17 19:00,1,12,2017,19,423696.9,0,-42344.5,0,26.88,0
1/12/17 20:00,1,12,2017,20,396250.8,0,-25096.5,0,25.01,0
1/12/17 21:00,1,12,2017,21,352739.2,0,-26247.1,0,22.48,0
1/12/17 22:00,1,12,2017,22,306785.6,0,-57329.8,0,21.95,0
1/12/17 23:00,1,12,2017,23,276210,0,-42653.6,0,21.48,0
1/13/17 0:00,1,13,2017,0,261300.6,0,-54077.1,0,20.56,0
1/13/17 1:00,1,13,2017,1,256250.5,0,-57259.4,0,20.55,0
1/13/17 2:00,1,13,2017,2,257935.7,0,-54703,0,20.47,0
1/13/17 3:00,1,13,2017,3,268285.6,0,-45280.4,0,20.66,0
1/13/17 4:00,1,13,2017,4,298465.2,0,-61391,0,21.42,0
1/13/17 5:00,1,13,2017,5,358762.8,0,-33941.6,0,23.98,0
1/13/17 6:00,1,13,2017,6,398037.2,0,-17563.7,0,28.78,0
1/13/17 7:00,1,13,2017,7,391979.5,0,-48126.1,0,28.96,0
1/13/17 8:00,1,13,2017,8,389027.1,0,-50917.9,0,28.55,0
1/13/17 9:00,1,13,2017,9,380840.9,0,-64139.9,0,26.03,0
1/13/17 10:00,1,13,2017,10,373979.1,0,-55060.5,0,24.68,0
1/13/17 11:00,1,13,2017,11,368846.5,0,-63086.1,0,24.28,0
1/13/17 12:00,1,13,2017,12,364155,0,-68253.9,0,23.8,0
1/13/17 13:00,1,13,2017,13,359610.9,0,-63929.8,0,25.38,0
1/13/17 14:00,1,13,2017,14,359623,0,-51564.7,0,25.21,0
1/13/17 15:00,1,13,2017,15,360328.1,0,-49714.5,0,25.69,0
1/13/17 16:00,1,13,2017,16,377261.5,0,-60843.2,0,33.33,0
1/13/17 17:00,1,13,2017,17,413949.8,0,-44899.8,0,35.3,0
1/13/17 18:00,1,13,2017,18,411516.6,0,-23918.4,0,28.58,0
1/13/17 19:00,1,13,2017,19,397886.5,8219.2,0,8219.2,25.2,207141.1
1/13/17 20:00,1,13,2017,20,377348.4,1325.5,0,1325.5,24.48,32448.37
1/13/17 21:00,1,13,2017,21,346469.2,0,-12991,0,23.34,0
1/13/17 22:00,1,13,2017,22,308915.2,0,-4082.1,0,22.94,0
1/13/17 23:00,1,13,2017,23,276857.9,0,-20790,0,22.21,0
1/14/17 0:00,1,14,2017,0,257750.9,0,-37083.2,0,22.07,0
1/14/17 1:00,1,14,2017,1,249158.8,0,-44288.2,0,21.73,0
1/14/17 2:00,1,14,2017,2,247303.1,0,-44891,0,21.51,0
1/14/17 3:00,1,14,2017,3,250688.9,0,-40840.8,0,21.47,0
1/14/17 4:00,1,14,2017,4,261607.5,0,-34764.4,0,22.06,0
1/14/17 5:00,1,14,2017,5,280831.1,0,-23453.1,0,23.06,0
1/14/17 6:00,1,14,2017,6,309499.3,0,-14047,0,23.42,0
1/14/17 7:00,1,14,2017,7,337222.6,0,-44367.4,0,23.6,0
1/14/17 8:00,1,14,2017,8,360038.8,0,-24577.3,0,23.97,0
1/14/17 9:00,1,14,2017,9,367219.6,0,-19792.3,0,24.47,0
1/14/17 10:00,1,14,2017,10,366339.6,0,-34519.1,0,25.24,0
1/14/17 11:00,1,14,2017,11,360574.5,0,-28087.4,0,24.76,0
1/14/17 12:00,1,14,2017,12,356532,0,-20544.7,0,23.85,0
1/14/17 13:00,1,14,2017,13,353013.1,0,-19944.1,0,24.3,0
1/14/17 14:00,1,14,2017,14,352019.8,0,-42599.7,0,25.67,0
1/14/17 15:00,1,14,2017,15,356738.8,0,-23260.6,0,25.21,0
1/14/17 16:00,1,14,2017,16,366920.4,0,-44832.7,0,32.91,0
1/14/17 17:00,1,14,2017,17,404394.1,0,-47080,0,34.58,0
1/14/17 18:00,1,14,2017,18,397466.3,0,-34673.1,0,27.56,0
1/14/17 19:00,1,14,2017,19,389534.2,17248,0,17248,24.78,427381.29
1/14/17 20:00,1,14,2017,20,370225.9,9826.3,0,9826.3,24.02,236020.85
1/14/17 21:00,1,14,2017,21,341853.6,0,-7656,0,23.21,0
1/14/17 22:00,1,14,2017,22,306917.6,0,-30317.1,0,22.21,0
1/14/17 23:00,1,14,2017,23,276161.6,0,-17878.3,0,22.08,0
1/15/17 0:00,1,15,2017,0,257056.8,0,-31243.3,0,21.01,0
1/15/17 1:00,1,15,2017,1,249146.7,0,-38685.9,0,19.24,0
1/15/17 2:00,1,15,2017,2,248595.6,0,-40350.2,0,19.17,0
1/15/17 3:00,1,15,2017,3,251549.1,0,-34263.9,0,19.69,0
1/15/17 4:00,1,15,2017,4,261032.2,0,-32602.9,0,21.19,0
1/15/17 5:00,1,15,2017,5,279339.5,0,-15189.9,0,21.52,0
